"","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020"
"2233",0,0,1,0,1,1,1,1,0,1,3,4,4,3,4,4,2,4,3,3
"2234",0,0,1,1,0,1,1,0,1,0,3,2,4,3,3,3,3,3,3,2
"2235",0,0,0,1,1,0,1,0,0,1,1,4,4,2,1,4,4,3,1,1
"2236",0,0,0,1,0,1,0,1,1,0,2,4,2,0,3,3,4,1,1,3
"2237",0,0,1,1,1,1,1,1,0,1,3,4,2,2,1,4,4,4,3,1
"2238",1,0,0,0,0,0,1,0,0,0,3,2,2,2,3,2,4,3,3,2
"2239",0,0,0,1,0,0,1,1,0,1,3,2,4,2,4,2,2,3,2,4
"2240",0,0,1,1,0,1,1,1,1,1,4,4,4,3,4,3,2,4,4,4
"2241",0,1,1,1,0,1,0,0,0,0,3,1,4,3,4,2,3,3,4,2
"2242",0,0,0,1,1,1,1,1,0,1,3,2,2,4,3,2,4,3,3,4
"2243",0,0,1,1,1,0,1,0,0,0,3,2,4,3,3,2,3,3,3,0
"2244",1,0,1,0,1,1,1,1,1,0,3,1,2,3,2,3,4,3,1,2
"2245",0,0,0,0,0,1,1,1,1,0,3,2,4,3,3,2,1,1,2,1
"2246",1,0,1,1,1,1,1,1,1,1,1,4,4,4,3,4,4,2,1,2
"2247",0,0,1,0,1,1,1,1,0,0,4,4,4,4,4,4,4,4,4,3
"2248",0,0,0,1,1,1,1,0,0,1,3,4,4,3,3,2,3,3,1,3
"2249",0,0,0,1,0,0,1,1,0,0,3,4,4,3,4,1,2,4,1,3
"2250",0,0,0,1,1,1,0,0,0,1,3,4,4,3,3,3,2,4,4,4
"2251",0,0,1,0,0,1,1,1,0,0,3,2,4,4,4,2,3,0,2,3
"2252",0,0,0,0,1,0,1,0,1,1,3,4,4,2,3,4,3,4,1,3
"2253",0,0,0,1,1,0,1,1,1,0,1,2,4,3,3,4,2,2,2,3
"2254",1,0,0,1,0,0,1,0,1,0,3,2,4,3,1,1,2,4,2,2
"2255",0,0,1,1,1,1,1,0,0,0,3,4,4,3,1,4,3,4,1,3
"2256",0,0,0,0,0,0,1,0,0,0,3,4,4,3,1,3,4,4,4,0
"2257",0,0,1,0,1,0,1,1,0,1,3,3,2,4,1,2,1,2,1,2
"2258",0,0,0,1,1,0,0,1,0,1,1,4,2,2,1,3,2,0,1,1
"2259",0,0,0,0,1,1,1,0,0,0,3,4,4,4,4,2,3,3,2,1
"2260",1,0,1,0,1,0,0,0,1,1,3,2,2,3,4,4,2,2,1,1
"2261",0,0,0,0,0,0,1,1,0,1,3,4,4,2,2,2,2,1,3,3
"2262",1,1,0,0,1,1,1,0,0,0,3,4,4,3,4,4,1,1,2,4
"2263",1,0,0,1,1,1,0,1,0,1,3,4,4,3,3,1,4,2,1,1
"2264",1,0,1,0,1,1,1,1,0,1,3,4,4,4,4,3,4,3,4,2
"2265",1,0,0,1,1,1,1,0,0,1,3,4,4,4,4,3,3,4,4,4
"2266",0,0,0,0,1,1,1,0,0,0,3,3,4,3,3,3,3,2,3,2
"2267",1,0,0,1,1,1,1,1,0,1,3,2,4,3,3,4,4,3,3,3
"2268",1,0,1,1,1,1,1,0,0,0,4,4,4,3,3,4,3,4,4,2
"2269",1,0,1,1,1,1,1,0,0,1,4,4,4,4,4,2,3,3,3,3
"2270",0,0,0,0,0,0,1,1,0,0,3,2,4,4,1,2,4,1,2,1
"2271",0,0,1,0,0,1,1,1,0,0,3,1,4,4,3,4,2,3,3,3
"2272",0,0,0,0,0,1,0,0,0,0,3,4,4,2,4,2,1,1,3,2
"2273",0,0,0,0,0,0,1,1,0,0,1,1,1,1,3,2,3,3,2,3
"2274",1,0,1,1,1,1,1,1,0,1,3,4,4,4,4,3,4,4,1,3
"2275",0,0,0,0,0,0,1,1,0,1,3,2,4,4,4,0,3,2,1,0
"2276",1,0,0,0,1,1,1,0,0,1,3,2,4,2,4,2,2,3,4,2
"2277",1,0,1,1,1,1,1,0,0,0,3,4,4,3,4,2,2,4,3,2
"2278",1,0,0,0,0,1,1,0,1,1,3,4,2,3,3,3,3,3,3,0
"2279",0,0,1,0,0,1,1,1,0,1,3,2,4,3,3,4,4,4,3,4
"2280",0,0,1,1,0,1,1,0,1,1,4,3,4,3,3,4,4,4,4,4
"2281",1,0,1,1,0,0,1,0,0,0,3,4,4,2,4,4,3,1,1,3
"2282",1,1,0,0,0,1,1,1,1,1,4,2,4,3,3,4,3,4,4,4
"2283",0,0,0,0,1,0,1,0,0,0,1,2,2,4,3,3,3,3,3,1
"2284",1,0,1,1,1,1,0,0,0,1,4,4,4,3,4,1,4,4,4,2
"2285",0,0,1,1,1,1,1,0,0,1,4,4,4,4,4,4,4,4,1,4
"2286",0,0,0,0,1,1,1,1,0,1,3,1,4,4,3,4,2,4,3,3
"2287",1,0,0,0,0,0,1,1,0,1,4,2,4,3,3,4,3,3,3,2
"2288",0,0,1,1,1,1,1,0,0,0,3,4,4,3,2,4,1,4,1,4
"2289",0,0,1,1,1,1,1,1,1,0,1,2,4,4,2,4,1,2,2,1
"2290",0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,4,3,2,1
"2291",0,0,0,0,0,1,1,0,0,0,3,1,4,3,3,2,2,2,2,1
"2292",1,0,1,0,1,1,1,1,0,1,3,4,2,4,4,2,2,2,1,1
"2293",0,0,0,0,1,0,1,1,1,0,2,2,2,4,1,1,2,2,3,1
"2294",0,0,0,0,0,1,1,1,0,1,3,4,2,2,4,3,2,3,1,2
"2295",1,0,1,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4
"2296",0,0,0,0,0,1,1,1,0,1,3,4,4,2,3,4,2,3,3,3
"2297",0,0,1,0,0,1,1,0,1,1,3,2,4,4,4,4,2,4,1,2
"2298",0,0,0,0,1,1,0,1,0,0,3,4,4,3,1,2,2,3,2,4
"2299",1,1,0,1,0,0,1,0,0,0,4,4,4,4,4,4,4,4,4,4
"2300",0,0,0,0,0,0,1,1,0,1,3,4,4,4,4,4,2,1,2,3
"2301",1,0,1,1,0,1,1,1,1,1,4,4,4,4,4,2,2,3,1,4
"2302",0,0,0,1,1,0,1,1,0,1,2,2,4,4,4,3,3,3,1,2
"2303",0,0,0,0,0,0,1,0,0,0,4,4,4,3,4,1,2,2,1,3
"2304",0,0,0,1,0,1,1,1,1,0,3,4,4,2,4,2,4,1,4,3
"2305",1,0,0,1,1,1,1,0,1,0,4,4,4,4,4,4,4,3,4,3
"2306",0,0,1,0,1,1,1,1,1,1,4,4,4,4,3,4,4,3,3,2
"2307",1,0,0,1,0,1,1,1,0,1,3,4,4,3,3,4,4,4,1,3
"2308",1,0,1,1,1,0,0,1,0,0,1,2,2,4,3,2,3,3,3,1
"2309",0,0,1,1,1,1,0,0,1,0,1,4,4,3,3,3,2,4,1,0
"2310",0,0,1,0,1,0,1,0,0,1,3,2,4,4,1,1,2,2,3,3
"2311",0,0,1,1,1,1,1,1,0,1,1,4,4,3,4,4,4,3,1,1
"2312",1,0,0,0,1,1,0,0,0,1,3,4,4,0,3,1,2,1,2,3
"2313",0,0,0,0,0,0,1,0,0,0,1,4,4,2,3,2,2,3,1,3
"2314",0,0,1,0,1,1,1,0,0,1,1,2,4,2,3,4,4,4,4,3
"2315",0,0,0,1,0,1,1,0,0,0,2,2,2,3,4,1,2,2,2,1
"2316",1,0,1,0,1,1,1,1,0,1,1,4,4,3,4,2,4,4,4,0
"2317",1,0,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4
"2318",1,0,0,1,1,1,1,0,0,1,3,4,4,4,4,4,4,4,4,2
"2319",0,0,0,0,0,1,1,0,0,1,3,4,4,1,3,4,4,3,1,2
"2320",1,0,0,1,1,1,0,1,0,1,3,4,4,4,4,2,4,4,1,2
"2321",0,0,0,1,0,1,1,1,0,1,1,4,4,3,1,4,4,2,1,2
"2322",0,0,0,0,0,0,1,0,1,1,3,2,2,3,3,1,2,3,1,2
"2323",0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,4,1,3,1,1
"2324",0,0,1,1,0,1,1,0,0,0,3,4,2,2,4,2,2,2,1,3
"2325",1,0,1,0,0,0,1,0,0,1,2,2,4,4,4,4,2,1,0,3
"2326",1,0,0,0,1,0,0,0,0,0,1,2,2,3,4,2,4,3,1,2
"2327",0,0,1,1,1,0,1,1,0,0,3,4,4,3,3,4,3,4,4,2
"2328",0,0,1,0,1,1,1,0,0,1,3,2,4,3,4,4,2,4,3,3
"2329",0,0,0,1,1,0,1,0,1,1,3,4,4,3,3,4,2,3,3,3
"2330",1,0,0,0,0,0,0,0,0,0,3,2,4,3,3,3,4,3,2,2
"2331",1,0,0,0,1,1,0,0,0,1,1,3,2,2,3,2,2,3,2,1
"2332",1,0,0,0,0,1,1,1,0,1,3,4,4,2,2,2,2,3,2,3
"2333",0,0,1,1,0,0,1,0,0,1,4,4,4,4,4,2,4,4,2,4
"2334",1,0,1,1,0,1,1,1,0,0,3,4,4,4,4,2,4,4,1,4
"2335",1,0,0,0,1,0,1,1,1,1,3,2,4,4,4,2,1,1,2,3
"2336",0,0,0,1,0,1,0,0,1,0,3,4,4,2,1,2,3,3,1,3
"2337",1,0,1,0,1,1,1,0,0,1,3,4,4,3,3,4,2,3,3,1
"2338",0,0,1,0,0,0,1,0,0,0,3,4,4,2,1,4,3,3,3,2
"2339",0,0,0,1,0,1,0,1,1,1,3,2,2,3,3,1,3,0,1,2
"2340",0,0,0,0,1,1,1,0,0,0,4,4,2,4,4,2,2,3,1,3
"2341",0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,2,3,3,3,3
"2342",1,0,1,1,1,1,1,0,0,1,4,2,4,3,4,4,4,4,1,0
"2343",1,0,1,1,0,1,1,1,0,1,4,2,4,4,4,4,4,4,0,4
"2344",0,0,0,1,0,1,0,0,0,0,3,4,2,3,1,1,1,3,2,2
"2345",0,0,0,0,0,1,1,1,0,1,3,2,4,3,3,2,4,2,4,2
"2346",0,0,0,0,0,0,1,0,0,0,3,2,2,2,3,2,3,3,2,2
"2347",0,0,0,1,1,1,1,1,0,1,1,4,4,2,3,4,2,0,2,1
"2348",0,0,1,1,1,1,1,1,0,1,4,4,4,3,4,4,4,4,3,4
"2349",0,0,0,1,1,1,1,1,1,0,4,4,4,3,4,4,3,4,4,4
"2350",1,0,0,0,1,0,1,0,1,1,1,2,2,2,4,2,4,1,1,3
"2351",0,0,0,1,1,1,1,1,0,1,1,2,2,3,3,4,3,1,3,1
"2352",0,0,0,1,1,1,1,0,0,1,4,4,4,4,4,4,3,4,3,3
"2353",0,0,0,1,1,1,0,0,0,1,2,1,2,3,2,3,3,4,2,1
"2354",1,0,1,1,0,1,1,0,1,0,3,2,4,3,4,4,4,2,4,1
"2355",0,0,0,0,0,0,0,0,0,0,3,2,2,2,4,3,3,3,2,2
"2356",0,0,0,0,1,1,1,0,0,1,3,4,4,3,1,4,2,2,3,2
"2357",0,0,0,1,1,1,0,0,0,0,1,4,2,2,1,4,3,3,3,0
"2358",1,0,0,0,0,1,1,1,0,0,3,4,4,4,4,4,3,4,3,2
"2359",1,0,0,0,1,1,1,1,0,1,3,2,2,4,4,1,4,4,4,3
"2360",0,0,0,0,1,1,1,0,0,1,3,4,2,4,2,4,1,2,4,2
"2361",0,0,0,1,0,1,1,0,1,0,3,4,2,4,2,4,2,3,1,1
"2362",0,0,0,1,0,0,1,0,0,1,1,4,4,2,3,2,4,2,3,2
"2363",0,0,0,1,1,1,1,0,0,1,1,3,4,3,3,1,4,1,2,3
"2364",0,0,0,0,0,0,1,0,0,0,3,4,4,3,4,4,3,4,3,1
"2365",0,0,0,1,1,0,0,1,0,0,3,2,2,2,3,3,4,3,3,3
"2366",0,0,0,1,1,1,1,0,0,1,3,4,4,4,4,4,3,4,4,4
"2367",0,0,0,1,0,1,1,1,0,1,2,4,4,3,3,4,2,4,4,2
"2368",0,1,1,1,0,1,1,1,0,1,4,4,4,4,3,2,3,4,3,3
"2369",0,0,1,0,1,1,1,1,0,0,3,1,4,4,3,1,2,1,4,3
"2370",1,0,0,0,1,1,1,0,1,1,3,4,4,3,4,4,2,3,3,3
"2371",0,0,0,0,1,1,1,1,0,1,3,4,4,4,1,2,4,4,3,2
"2372",0,0,1,0,0,1,1,0,0,0,3,2,4,3,4,2,3,4,1,4
"2373",0,0,0,0,0,1,1,1,0,1,3,2,4,4,4,4,3,2,4,3
"2374",1,0,1,1,1,0,1,1,0,1,3,4,4,3,3,4,4,4,1,3
"2375",0,0,0,0,0,1,0,1,0,1,1,3,2,2,1,3,2,2,2,2
"2376",1,0,0,0,0,1,1,0,0,0,3,4,4,3,3,3,4,4,4,2
"2377",0,0,0,0,0,1,0,0,0,1,4,4,1,2,4,2,2,1,2,3
"2378",0,0,0,1,1,1,1,0,0,1,1,1,4,3,1,1,3,4,1,2
"2379",1,0,1,1,1,1,1,1,0,1,3,4,4,4,4,3,4,4,4,4
"2380",0,0,0,0,1,0,1,0,0,0,3,2,2,3,1,3,1,2,1,0
"2381",0,0,1,0,1,1,1,1,0,1,3,1,4,1,4,4,3,2,4,2
"2382",0,0,0,0,1,0,0,0,0,1,3,4,2,1,3,3,4,2,1,1
"2383",0,0,0,1,0,1,1,0,1,1,1,4,4,3,3,4,4,3,3,3
"2384",0,0,0,0,0,0,0,1,0,1,3,2,4,1,3,2,2,4,2,2
"2385",0,0,0,0,1,1,1,0,0,0,1,2,4,3,3,3,4,4,3,4
"2386",0,0,0,1,1,0,0,1,0,0,1,4,2,3,3,4,3,1,1,3
"2387",1,0,0,1,0,1,0,1,0,1,3,2,4,4,4,2,3,2,3,2
"2388",0,0,1,0,1,1,1,0,0,0,3,4,4,4,4,4,2,3,4,0
"2389",0,0,0,0,1,0,0,0,0,0,1,2,2,0,3,4,1,1,2,3
"2390",1,1,1,1,1,1,1,1,1,1,4,2,4,4,3,4,4,4,4,3
"2391",0,0,1,1,0,0,1,0,0,0,3,2,4,4,4,4,4,4,2,1
"2392",1,0,1,0,0,1,1,0,0,0,3,4,2,3,2,3,2,3,4,1
